Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,22.3362257925122,70.0999984741211,1000298-55-4,1023,1993.88806585545,69.9750183331361,2-Propionyl-1-pyrroline,C7H11NO,NIST17.L,449619.236904679,52019.7840228114,Sample,72101388
True,22.3386951765251,83.0999984741211,75011-91-5,983,1994.12110080883,67.6709328792302,"1H-Pyrazole, 3-ethyl-4,5-dihydro-1,4-dimethyl-",C7H14N2,NIST17.L,450952.2649552,82380.7445008107,Sample,72101388
True,22.4568935597545,117,1000256-13-4,,2005.7484883055,67.1986611257216,"Anhydro 5-mercapto-3-methyl-1,2,3,4-oxatriazolium hydroxide",C2H3N3OS,NIST20.L,107403.720467898,90134.7794947506,Sample,72101388
True,22.5587739170599,134,15236-35-8,1890,2016.22502157083,52.8685019493277,"Thioanthranilic acid, N-methyl-, S-butyl ester",C12H17NOS,NIST17.L,61026.5070336953,20367.7855998541,Sample,72101388
True,22.6318176763869,82,7735-42-4,2097,2023.73623761535,84.5490191473243,"1,16-Hexadecanediol",C16H34O2,NIST17.L,683474.953020805,69547.0271935306,Sample,72101388
True,22.6509126665829,102,142-91-6,2023,2025.69980846729,64.637967999977,"Hexadecanoic acid, 1-methylethyl ester",C19H38O2,Tesla_Libary_2021_01_01.mslibrary.xml,88478.9936354829,8537.59144348455,Sample,72101388
True,22.6897281861498,203,1000396-56-7,2335,2029.6912754459,56.4593311467588,"acetamide, N-(1,6-dihydro-5-hydroxy-6-oxo-1-phenyl-4-pyridazinyl)-",C12H11N3O3,NIST17.L,37515.8228731257,16640.7438904218,Sample,72101388
True,22.7562369705954,163,129-56-6,2134,2036.53048872617,54.7948014529638,"Anthra[1,9-cd]pyrazol-6(2H)-one",C14H8N2O,NIST17.L,116046.043918884,43047.7390869115,Sample,72101388
True,22.7906631535913,257,1000294-42-6,2585,2040.0705926372,56.4172079374861,"5-[(4,5-Dimethyl-furanyl-2-carbonyl)-amino]-2-hydroxy-benzoic acid",C14H13NO5,NIST17.L,144037.754197916,16767.0255688396,Sample,72101388
True,23.1699897391214,121,81693-80-3,1480,2079.07740118048,56.9627968430761,4-Hexylanisole,C13H20O,NIST17.L,354630.986092306,233659.855026426,Sample,72101388
True,23.1704793543579,72,1000323-96-6,2013,2079.12774916166,63.0679789076876,"Terephthalic acid, 2-ethoxyethyl propyl ester",C15H20O5,NIST17.L,1245377.63694375,332032.687968412,Sample,72101388
